docname,topic,proportion
newsgroups:15544,006,0.06478
newsgroups:15544,003,0.034381
newsgroups:15544,000,0.00614
newsgroups:15579,006,1.0
newsgroups:15614,001,1.0
newsgroups:15649,001,1.0
newsgroups:15684,000,0.460659
newsgroups:15684,005,0.28547
newsgroups:15684,001,0.153243
newsgroups:15684,006,0.100628
newsgroups:15719,005,1.0
newsgroups:15754,005,0.569676
newsgroups:15754,000,0.430324
newsgroups:15789,005,1.0
newsgroups:15824,005,0.711569
newsgroups:15824,000,0.166985
newsgroups:15824,003,0.121447
newsgroups:15859,005,0.372603
newsgroups:15859,006,0.230981
newsgroups:15859,000,0.218646
newsgroups:15859,002,0.177771
newsgroups:15894,005,1.0
newsgroups:15929,005,0.589955
newsgroups:15929,000,0.33423
newsgroups:15929,012,0.055698
newsgroups:15929,016,0.020117
newsgroups:15964,005,1.0
newsgroups:15999,000,0.463315
newsgroups:15999,002,0.145103
newsgroups:15999,009,0.139816
newsgroups:15999,001,0.081594
newsgroups:15999,006,0.047503
newsgroups:15999,003,0.044282
newsgroups:15999,004,0.024692
newsgroups:15999,008,0.023525
newsgroups:15999,005,0.008526
newsgroups:15999,012,0.006945
newsgroups:16034,000,1.0
newsgroups:16069,001,1.0
newsgroups:16104,000,1.0
newsgroups:16139,001,1.0
newsgroups:16174,000,0.628721
newsgroups:16174,002,0.145847
newsgroups:16174,001,0.131672
newsgroups:16174,014,0.074371
newsgroups:16174,017,0.019389
newsgroups:16209,000,1.0
newsgroups:16244,000,1.0
newsgroups:16279,000,0.489728
newsgroups:16279,001,0.272133
newsgroups:16279,008,0.114173
newsgroups:16279,016,0.056522
newsgroups:16279,003,0.053666
newsgroups:16279,005,0.013778
newsgroups:16314,001,0.587929
newsgroups:16314,000,0.296708
newsgroups:16314,003,0.115362
newsgroups:16349,000,0.706631
newsgroups:16349,005,0.180825
newsgroups:16349,001,0.043751
newsgroups:16349,006,0.03472
newsgroups:16349,013,0.027541
newsgroups:16349,016,0.00653
newsgroups:16384,000,0.639153
newsgroups:16384,002,0.128549
newsgroups:16384,005,0.080221
newsgroups:16384,016,0.052839
newsgroups:16384,003,0.04127
newsgroups:16384,004,0.039589
newsgroups:16384,017,0.018379
newsgroups:16419,008,1.0
newsgroups:16454,000,0.561852
newsgroups:16454,002,0.221106
newsgroups:16454,001,0.094387
newsgroups:16454,004,0.069141
newsgroups:16454,005,0.053514
newsgroups:16489,000,0.690044
newsgroups:16489,003,0.130378
newsgroups:16489,004,0.092727
newsgroups:16489,011,0.086851
newsgroups:16524,010,1.0
newsgroups:16559,016,1.0
newsgroups:16594,002,1.0
newsgroups:16629,000,1.0
newsgroups:16664,000,1.0
newsgroups:16699,000,1.0
newsgroups:16734,000,1.0
newsgroups:16769,002,0.521397
newsgroups:16769,000,0.478603
newsgroups:16804,000,1.0
newsgroups:16839,000,0.713778
newsgroups:16839,002,0.1724
newsgroups:16839,004,0.071086
newsgroups:16839,001,0.042737
newsgroups:16874,000,0.494878
newsgroups:16874,001,0.311209
newsgroups:16874,002,0.193913
newsgroups:16909,000,0.591351
newsgroups:16909,008,0.250637
newsgroups:16909,014,0.158012
newsgroups:16944,001,1.0
newsgroups:16979,000,0.662328
newsgroups:16979,002,0.194825
newsgroups:16979,001,0.096512
newsgroups:16979,003,0.026501
newsgroups:16979,005,0.014664
newsgroups:16979,019,0.005169
newsgroups:17014,016,1.0
newsgroups:17049,003,1.0
newsgroups:17084,008,1.0
newsgroups:17119,006,1.0
newsgroups:17154,000,1.0
newsgroups:17189,008,1.0
newsgroups:17224,000,0.58319
newsgroups:17224,006,0.159739
newsgroups:17224,002,0.152187
newsgroups:17224,005,0.062007
newsgroups:17224,003,0.042877
newsgroups:17259,000,0.494878
newsgroups:17259,001,0.311209
newsgroups:17259,002,0.193913
newsgroups:17294,003,1.0
newsgroups:17329,001,1.0
newsgroups:17364,000,0.595792
newsgroups:17364,001,0.187402
newsgroups:17364,003,0.081997
newsgroups:17364,002,0.072366
newsgroups:17364,005,0.062444
newsgroups:17399,004,1.0
newsgroups:17434,002,1.0
newsgroups:17469,005,0.433643
newsgroups:17469,000,0.291405
newsgroups:17469,004,0.123331
newsgroups:17469,006,0.085815
newsgroups:17469,012,0.049167
newsgroups:17469,002,0.016639
newsgroups:17504,004,1.0
newsgroups:17539,012,1.0
newsgroups:17574,000,0.444296
newsgroups:17574,005,0.223868
newsgroups:17574,002,0.164131
newsgroups:17574,003,0.130598
newsgroups:17574,004,0.037107
newsgroups:17609,000,0.832131
newsgroups:17609,002,0.086548
newsgroups:17609,005,0.081321
newsgroups:17644,000,1.0
newsgroups:17679,000,0.566384
newsgroups:17679,008,0.433616
newsgroups:17714,000,0.448756
newsgroups:17714,002,0.1922
newsgroups:17714,001,0.162066
newsgroups:17714,005,0.146502
newsgroups:17714,004,0.050476
newsgroups:17749,000,0.630457
newsgroups:17749,002,0.146088
newsgroups:17749,005,0.137577
newsgroups:17749,001,0.063856
newsgroups:17749,003,0.022021
newsgroups:17784,000,0.565429
newsgroups:17784,005,0.196992
newsgroups:17784,001,0.136001
newsgroups:17784,003,0.101579
newsgroups:17819,000,0.418554
newsgroups:17819,002,0.201415
newsgroups:17819,001,0.14809
newsgroups:17819,005,0.08977
newsgroups:17819,003,0.071251
newsgroups:17819,012,0.023393
newsgroups:17819,014,0.015392
newsgroups:17819,006,0.014594
newsgroups:17819,004,0.014046
newsgroups:17819,009,0.003497
newsgroups:17854,002,1.0
newsgroups:17889,000,0.438685
newsgroups:17889,002,0.2407
newsgroups:17889,004,0.133705
newsgroups:17889,005,0.111156
newsgroups:17889,012,0.075754
newsgroups:17924,008,1.0
newsgroups:17959,000,1.0
newsgroups:17994,000,0.679375
newsgroups:17994,005,0.185327
newsgroups:17994,016,0.135298
newsgroups:18029,000,1.0
newsgroups:18064,000,0.515037
newsgroups:18064,002,0.179958
newsgroups:18064,001,0.086344
newsgroups:18064,017,0.079159
newsgroups:18064,003,0.062413
newsgroups:18064,005,0.030794
newsgroups:18064,012,0.028599
newsgroups:18064,006,0.017696
newsgroups:18099,000,1.0
newsgroups:18134,002,0.760868
newsgroups:18134,000,0.143336
newsgroups:18134,001,0.095796
newsgroups:18169,000,1.0
newsgroups:18204,012,1.0
newsgroups:18239,000,0.534786
newsgroups:18239,016,0.465214
newsgroups:18274,000,0.583821
newsgroups:18274,001,0.254769
newsgroups:18274,006,0.16141
newsgroups:18309,000,1.0
newsgroups:18344,001,1.0
newsgroups:18379,000,0.527452
newsgroups:18379,005,0.290328
newsgroups:18379,002,0.12418
newsgroups:18379,001,0.05804
newsgroups:18414,000,1.0
newsgroups:18449,000,1.0
newsgroups:18484,000,0.538686
newsgroups:18484,001,0.320022
newsgroups:18484,002,0.074271
newsgroups:18484,003,0.06702
newsgroups:18519,001,1.0
newsgroups:18554,000,0.485009
newsgroups:18554,002,0.390754
newsgroups:18554,004,0.124237
newsgroups:18589,001,1.0
newsgroups:18624,002,1.0
newsgroups:18659,005,1.0
newsgroups:18694,000,1.0
newsgroups:18729,000,1.0
newsgroups:18764,000,0.364877
newsgroups:18764,001,0.346678
newsgroups:18764,012,0.288445
newsgroups:18799,003,1.0
newsgroups:18834,002,1.0
newsgroups:18869,001,0.508899
newsgroups:18869,006,0.213419
newsgroups:18869,004,0.120961
newsgroups:18869,016,0.08373
newsgroups:18869,002,0.07299
newsgroups:18904,001,1.0
newsgroups:18939,000,1.0
newsgroups:18974,000,0.436057
newsgroups:18974,005,0.336635
newsgroups:18974,002,0.081674
newsgroups:18974,001,0.063393
newsgroups:18974,003,0.044494
newsgroups:18974,016,0.018912
newsgroups:18974,004,0.018834
newsgroups:19009,012,1.0
newsgroups:19044,002,1.0
newsgroups:19079,004,1.0
newsgroups:19114,001,0.469279
newsgroups:19114,000,0.433505
newsgroups:19114,002,0.097216
newsgroups:19149,000,1.0
newsgroups:19184,000,0.514155
newsgroups:19184,007,0.213236
newsgroups:19184,012,0.158558
newsgroups:19184,001,0.06516
newsgroups:19184,002,0.048892
newsgroups:19219,006,1.0
newsgroups:19254,012,1.0
newsgroups:19289,005,1.0
newsgroups:19324,000,1.0
newsgroups:19359,000,1.0
newsgroups:19394,018,1.0
newsgroups:19429,005,0.608546
newsgroups:19429,000,0.151331
newsgroups:19429,006,0.103505
newsgroups:19429,001,0.079737
newsgroups:19429,002,0.05688
newsgroups:19464,000,0.494878
newsgroups:19464,001,0.311209
newsgroups:19464,002,0.193913
newsgroups:19499,000,0.488537
newsgroups:19499,005,0.410396
newsgroups:19499,016,0.052529
newsgroups:19499,017,0.048538
newsgroups:19534,005,0.436157
newsgroups:19534,012,0.174939
newsgroups:19534,002,0.173663
newsgroups:19534,003,0.146029
newsgroups:19534,014,0.069211
newsgroups:19569,005,1.0
newsgroups:19604,005,1.0
newsgroups:19639,000,0.436057
newsgroups:19639,005,0.336635
newsgroups:19639,002,0.081674
newsgroups:19639,001,0.063393
newsgroups:19639,003,0.044494
newsgroups:19639,016,0.018912
newsgroups:19639,004,0.018834
newsgroups:19674,000,0.494878
newsgroups:19674,001,0.311209
newsgroups:19674,002,0.193913
newsgroups:19709,000,0.520882
newsgroups:19709,002,0.225524
newsgroups:19709,005,0.094667
newsgroups:19709,001,0.081022
newsgroups:19709,004,0.044606
newsgroups:19709,003,0.0333
newsgroups:19744,016,1.0
newsgroups:19779,000,0.406656
newsgroups:19779,002,0.240446
newsgroups:19779,001,0.090488
newsgroups:19779,013,0.082859
newsgroups:19779,005,0.064908
newsgroups:19779,016,0.048295
newsgroups:19779,012,0.041153
newsgroups:19779,003,0.023263
newsgroups:19779,004,0.001932
newsgroups:19814,000,1.0
newsgroups:19849,005,0.433351
newsgroups:19849,001,0.129423
newsgroups:19849,000,0.127693
newsgroups:19849,012,0.120018
newsgroups:19849,016,0.080051
newsgroups:19849,002,0.075618
newsgroups:19849,006,0.018548
newsgroups:19849,003,0.015298
newsgroups:19884,005,0.226144
newsgroups:19884,001,0.19666
newsgroups:19884,006,0.186497
newsgroups:19884,000,0.138228
newsgroups:19884,008,0.126037
newsgroups:19884,002,0.088347
newsgroups:19884,003,0.038088
newsgroups:19919,005,1.0
newsgroups:19954,005,0.499433
newsgroups:19954,001,0.355629
newsgroups:19954,012,0.084438
newsgroups:19954,002,0.060501
newsgroups:19989,005,0.258305
newsgroups:19989,003,0.240474
newsgroups:19989,008,0.204071
newsgroups:19989,016,0.115894
newsgroups:19989,002,0.091135
newsgroups:19989,000,0.090121
newsgroups:19,000,1.0
newsgroups:54,005,0.501339
newsgroups:54,000,0.287726
newsgroups:54,016,0.104567
newsgroups:54,001,0.051586
newsgroups:54,002,0.030408
newsgroups:54,006,0.024374
newsgroups:89,005,1.0
newsgroups:124,005,0.425327
newsgroups:124,000,0.34962
newsgroups:124,017,0.225053
newsgroups:159,000,0.455277
newsgroups:159,005,0.409097
newsgroups:159,006,0.135626
newsgroups:194,006,1.0
newsgroups:229,006,1.0
newsgroups:264,005,0.644071
newsgroups:264,000,0.188112
newsgroups:264,003,0.07465
newsgroups:264,002,0.054507
newsgroups:264,001,0.03866
newsgroups:299,005,1.0
newsgroups:334,000,1.0
newsgroups:369,005,0.296186
newsgroups:369,002,0.228756
newsgroups:369,000,0.207442
newsgroups:369,001,0.100484
newsgroups:369,006,0.06174
newsgroups:369,003,0.056316
newsgroups:369,012,0.041437
newsgroups:369,010,0.00764
newsgroups:404,005,0.397928
newsgroups:404,000,0.293525
newsgroups:404,016,0.106631
newsgroups:404,006,0.090728
newsgroups:404,001,0.069879
newsgroups:404,008,0.021096
newsgroups:404,003,0.010753
newsgroups:404,002,0.00946
newsgroups:439,005,1.0
newsgroups:474,000,0.576613
newsgroups:474,005,0.300783
newsgroups:474,002,0.07852
newsgroups:474,016,0.044084
newsgroups:509,005,1.0
newsgroups:544,005,1.0
newsgroups:579,007,1.0
newsgroups:614,006,1.0
newsgroups:649,008,0.269172
newsgroups:649,001,0.205716
newsgroups:649,016,0.162845
newsgroups:649,006,0.120706
newsgroups:649,009,0.075538
newsgroups:649,004,0.059609
newsgroups:649,002,0.05766
newsgroups:649,003,0.048755
newsgroups:684,002,1.0
newsgroups:719,000,0.384262
newsgroups:719,001,0.200461
newsgroups:719,006,0.195007
newsgroups:719,005,0.179311
newsgroups:719,002,0.040959
newsgroups:754,002,1.0
newsgroups:789,006,0.51325
newsgroups:789,000,0.156166
newsgroups:789,001,0.142689
newsgroups:789,008,0.109415
newsgroups:789,003,0.078481
newsgroups:824,002,1.0
newsgroups:859,002,1.0
newsgroups:894,005,0.744065
newsgroups:894,000,0.108705
newsgroups:894,001,0.064842
newsgroups:894,016,0.049328
newsgroups:894,002,0.033061
newsgroups:929,002,1.0
newsgroups:964,000,0.379223
newsgroups:964,005,0.312922
newsgroups:964,017,0.11413
newsgroups:964,002,0.10238
newsgroups:964,015,0.091345
newsgroups:999,000,0.770211
newsgroups:999,001,0.159355
newsgroups:999,003,0.070433
newsgroups:1034,003,1.0
newsgroups:1069,001,1.0
newsgroups:1104,013,1.0
newsgroups:1139,004,0.486874
newsgroups:1139,001,0.229659
newsgroups:1139,003,0.183498
newsgroups:1139,019,0.087978
newsgroups:1139,009,0.011992
newsgroups:1174,004,0.412784
newsgroups:1174,001,0.166167
newsgroups:1174,000,0.140499
newsgroups:1174,007,0.116147
newsgroups:1174,015,0.093986
newsgroups:1174,002,0.048536
newsgroups:1174,003,0.021881
newsgroups:1209,009,1.0
newsgroups:1244,001,1.0
newsgroups:1279,001,1.0
newsgroups:1314,009,1.0
newsgroups:1349,003,1.0
newsgroups:1384,009,1.0
newsgroups:1419,001,0.458124
newsgroups:1419,003,0.290481
newsgroups:1419,004,0.189079
newsgroups:1419,002,0.062316
newsgroups:1454,009,1.0
newsgroups:1489,001,1.0
newsgroups:1524,001,1.0
newsgroups:1559,003,1.0
newsgroups:1594,003,0.426203
newsgroups:1594,001,0.316666
newsgroups:1594,018,0.130632
newsgroups:1594,011,0.126499
newsgroups:1629,010,1.0
newsgroups:1664,001,1.0
newsgroups:1699,001,1.0
newsgroups:1734,009,1.0
newsgroups:1769,010,1.0
newsgroups:1804,010,1.0
newsgroups:1839,008,1.0
newsgroups:1874,009,1.0
newsgroups:1909,001,1.0
newsgroups:1944,003,0.295229
newsgroups:1944,012,0.157988
newsgroups:1944,001,0.143336
newsgroups:1944,009,0.115686
newsgroups:1944,005,0.102928
newsgroups:1944,000,0.083942
newsgroups:1944,004,0.052347
newsgroups:1944,017,0.048544
newsgroups:1979,013,1.0
newsgroups:2014,010,1.0
newsgroups:2049,009,1.0
newsgroups:2084,013,1.0
newsgroups:2119,013,0.581294
newsgroups:2119,003,0.244131
newsgroups:2119,004,0.174575
newsgroups:2154,013,1.0
newsgroups:2189,004,1.0
newsgroups:2224,004,0.3046
newsgroups:2224,013,0.304568
newsgroups:2224,018,0.290018
newsgroups:2224,000,0.100814
newsgroups:2259,013,0.391836
newsgroups:2259,004,0.168472
newsgroups:2259,009,0.117252
newsgroups:2259,003,0.110197
newsgroups:2259,018,0.10986
newsgroups:2259,002,0.069491
newsgroups:2259,000,0.032891
newsgroups:2294,004,1.0
newsgroups:2329,004,1.0
newsgroups:2364,000,0.363685
newsgroups:2364,010,0.353599
newsgroups:2364,004,0.19703
newsgroups:2364,002,0.085685
newsgroups:2399,003,1.0
newsgroups:2434,009,1.0
newsgroups:2469,013,1.0
newsgroups:2504,013,1.0
newsgroups:2539,013,0.547957
newsgroups:2539,001,0.162985
newsgroups:2539,000,0.11171
newsgroups:2539,002,0.075816
newsgroups:2539,005,0.060605
newsgroups:2539,004,0.040927
newsgroups:2574,009,0.360474
newsgroups:2574,001,0.284231
newsgroups:2574,003,0.099272
newsgroups:2574,004,0.098044
newsgroups:2574,013,0.090235
newsgroups:2574,000,0.037801
newsgroups:2574,002,0.020215
newsgroups:2574,016,0.009729
newsgroups:2609,013,1.0
newsgroups:2644,004,0.301242
newsgroups:2644,001,0.271178
newsgroups:2644,000,0.200673
newsgroups:2644,003,0.12534
newsgroups:2644,007,0.101567
newsgroups:2679,013,1.0
newsgroups:2714,013,1.0
newsgroups:2749,013,1.0
newsgroups:2784,004,1.0
newsgroups:2819,009,0.415582
newsgroups:2819,008,0.265947
newsgroups:2819,003,0.136546
newsgroups:2819,002,0.093303
newsgroups:2819,000,0.088622
newsgroups:2854,004,1.0
newsgroups:2889,003,1.0
newsgroups:2924,001,0.311803
newsgroups:2924,007,0.296218
newsgroups:2924,004,0.278671
newsgroups:2924,016,0.113308
newsgroups:2959,003,1.0
newsgroups:2994,013,1.0
newsgroups:3029,010,0.723572
newsgroups:3029,003,0.276428
newsgroups:3064,003,1.0
newsgroups:3099,007,1.0
newsgroups:3134,003,1.0
newsgroups:3169,018,1.0
newsgroups:3204,018,0.546459
newsgroups:3204,011,0.246983
newsgroups:3204,001,0.206558
newsgroups:3239,019,1.0
newsgroups:3274,004,1.0
newsgroups:3309,003,1.0
newsgroups:3344,001,1.0
newsgroups:3379,003,1.0
newsgroups:3414,010,1.0
newsgroups:3449,010,1.0
newsgroups:3484,018,1.0
newsgroups:3519,018,1.0
newsgroups:3554,003,0.384697
newsgroups:3554,001,0.204156
newsgroups:3554,018,0.171689
newsgroups:3554,019,0.10919
newsgroups:3554,004,0.081363
newsgroups:3554,005,0.048905
newsgroups:3589,013,0.413336
newsgroups:3589,004,0.34728
newsgroups:3589,011,0.239384
newsgroups:3624,004,1.0
newsgroups:3659,018,1.0
newsgroups:3694,018,1.0
newsgroups:3729,010,0.379414
newsgroups:3729,007,0.252871
newsgroups:3729,004,0.131334
newsgroups:3729,000,0.123215
newsgroups:3729,002,0.113165
newsgroups:3764,007,1.0
newsgroups:3799,009,1.0
newsgroups:3834,018,1.0
newsgroups:3869,001,0.401635
newsgroups:3869,010,0.290709
newsgroups:3869,004,0.154599
newsgroups:3869,002,0.093402
newsgroups:3869,003,0.059655
newsgroups:3904,010,1.0
newsgroups:3939,010,1.0
newsgroups:3974,003,1.0
newsgroups:4009,001,1.0
newsgroups:4044,010,1.0
newsgroups:4079,010,1.0
newsgroups:4114,000,0.494878
newsgroups:4114,001,0.311209
newsgroups:4114,002,0.193913
newsgroups:4149,007,1.0
newsgroups:4184,003,0.548367
newsgroups:4184,007,0.332011
newsgroups:4184,002,0.092266
newsgroups:4184,000,0.027356
newsgroups:4219,003,1.0
newsgroups:4254,000,1.0
newsgroups:4289,007,1.0
newsgroups:4324,010,1.0
newsgroups:4359,003,0.443455
newsgroups:4359,004,0.304459
newsgroups:4359,010,0.252089
newsgroups:4394,010,0.588181
newsgroups:4394,003,0.233537
newsgroups:4394,004,0.178282
newsgroups:4429,004,1.0
newsgroups:4464,010,1.0
newsgroups:4499,002,1.0
newsgroups:4534,004,1.0
newsgroups:4569,003,1.0
newsgroups:4604,004,1.0
newsgroups:4639,003,1.0
newsgroups:4674,001,1.0
newsgroups:4709,004,0.238888
newsgroups:4709,003,0.228001
newsgroups:4709,011,0.203448
newsgroups:4709,000,0.16362
newsgroups:4709,012,0.130344
newsgroups:4709,017,0.0357
newsgroups:4744,010,0.348649
newsgroups:4744,001,0.31816
newsgroups:4744,003,0.224458
newsgroups:4744,013,0.108733
newsgroups:4779,007,1.0
newsgroups:4814,004,1.0
newsgroups:4849,011,0.669879
newsgroups:4849,003,0.180187
newsgroups:4849,001,0.084793
newsgroups:4849,013,0.065141
newsgroups:4884,011,1.0
newsgroups:4919,010,1.0
newsgroups:4954,003,1.0
newsgroups:4989,016,0.583626
newsgroups:4989,018,0.253319
newsgroups:4989,004,0.163055
newsgroups:5024,008,1.0
newsgroups:5059,003,1.0
newsgroups:5094,003,1.0
newsgroups:5129,005,1.0
newsgroups:5164,007,1.0
newsgroups:5199,011,1.0
newsgroups:5234,009,1.0
newsgroups:5269,013,1.0
newsgroups:5304,013,1.0
newsgroups:5339,013,0.336862
newsgroups:5339,004,0.267424
newsgroups:5339,017,0.259681
newsgroups:5339,003,0.136033
newsgroups:5374,013,0.549609
newsgroups:5374,004,0.355993
newsgroups:5374,016,0.094398
newsgroups:5409,001,1.0
newsgroups:5444,019,1.0
newsgroups:5479,001,1.0
newsgroups:5514,001,1.0
newsgroups:5549,013,1.0
newsgroups:5584,001,0.372313
newsgroups:5584,013,0.293378
newsgroups:5584,003,0.134453
newsgroups:5584,004,0.092539
newsgroups:5584,011,0.087027
newsgroups:5584,000,0.02029
newsgroups:5619,010,1.0
newsgroups:5654,003,1.0
newsgroups:5689,013,1.0
newsgroups:5724,001,1.0
newsgroups:5759,001,0.43821
newsgroups:5759,013,0.390705
newsgroups:5759,003,0.115372
newsgroups:5759,004,0.055713
newsgroups:5794,013,0.373924
newsgroups:5794,003,0.330148
newsgroups:5794,001,0.19312
newsgroups:5794,009,0.102808
newsgroups:5829,001,0.326963
newsgroups:5829,013,0.222085
newsgroups:5829,004,0.20014
newsgroups:5829,003,0.184002
newsgroups:5829,009,0.06681
newsgroups:5864,001,1.0
newsgroups:5899,001,0.286799
newsgroups:5899,004,0.251777
newsgroups:5899,003,0.18521
newsgroups:5899,007,0.086932
newsgroups:5899,002,0.050652
newsgroups:5899,000,0.045499
newsgroups:5899,016,0.039083
newsgroups:5899,011,0.035483
newsgroups:5899,013,0.018564
newsgroups:5934,003,1.0
newsgroups:5969,013,1.0
newsgroups:6004,007,0.519468
newsgroups:6004,003,0.166224
newsgroups:6004,002,0.164573
newsgroups:6004,014,0.149734
newsgroups:6039,002,0.448586
newsgroups:6039,015,0.265477
newsgroups:6039,010,0.161733
newsgroups:6039,003,0.124203
newsgroups:6074,014,0.392061
newsgroups:6074,007,0.261838
newsgroups:6074,002,0.212372
newsgroups:6074,003,0.107941
newsgroups:6074,009,0.025788
newsgroups:6109,010,1.0
newsgroups:6144,019,1.0
newsgroups:6179,007,1.0
newsgroups:6214,004,0.299048
newsgroups:6214,001,0.198274
newsgroups:6214,006,0.167944
newsgroups:6214,007,0.135065
newsgroups:6214,003,0.060938
newsgroups:6214,013,0.050189
newsgroups:6214,002,0.045262
newsgroups:6214,009,0.043281
newsgroups:6249,007,1.0
newsgroups:6284,007,1.0
newsgroups:6319,007,1.0
newsgroups:6354,006,1.0
newsgroups:6389,018,1.0
newsgroups:6424,001,0.406483
newsgroups:6424,007,0.330071
newsgroups:6424,012,0.138275
newsgroups:6424,005,0.125171
newsgroups:6459,007,1.0
newsgroups:6494,007,1.0
newsgroups:6529,007,0.429093
newsgroups:6529,001,0.184004
newsgroups:6529,003,0.144748
newsgroups:6529,011,0.136476
newsgroups:6529,004,0.105679
newsgroups:6564,007,1.0
